"OEU.1"	"OEU.2"	"OEU.3"	"OEU.4"	"OEU.5"	"OEU.6"	"OEU.7"	"OEU.8"	"OEU.9"	"OEU.10"	"OEU.11"	"OEU.12"	"OEU.13"	"OEU.14"	"OEU.15"	"OEU.16"	"OEU.17"	"OEU.18"	"OEU.19"	"OEU.20"	"OEU.21"	"OEU.22"	"OEU.23"	"OEU.24"	"OEU.25"	"OEU.26"	"OEU.27"	"OEU.28"	"OEU.29"	"OEU.30"	"OEU.31"	"OEU.32"	"OEU.33"	"OEU.34"	"OEU.35"	"OEU.36"	"OEU.37"	"OEU.38"	"OEU.39"	"OEU.40"	"OEU.41"	"OEU.42"	"OEU.43"	"OEU.44"	"OEU.45"	"OEU.46"	"OEU.47"	"OEU.48"	"OEU.49"	"OEU.50"	"OEU.51"	"OEU.52"	"OEU.53"	"OEU.54"	"OEU.55"	"OEU.56"	"OEU.57"	"OEU.58"	"OEU.59"	"OEU.60"	"OEU.61"	"OEU.62"	"OEU.63"	"OEU.64"	"OEU.65"	"OEU.66"	"OEU.67"	"OEU.68"	"OEU.69"	"OEU.70"	"OEU.71"	"OEU.72"	"OEU.73"	"OEU.74"	"OEU.75"	"OEU.76"	"OEU.77"	"OEU.78"	"OEU.79"	"OEU.80"	"OEU.81"	"OEU.82"	"OEU.83"	"OEU.84"	"OEU.85"	"OEU.86"	"OEU.87"	"OEU.88"	"OEU.89"	"OEU.90"	"OEU.91"	"OEU.92"	"OEU.93"	"OEU.94"	"OEU.95"	"OEU.96"	"OEU.97"	"OEU.98"	"OEU.99"	"OEU.100"	"OEU.101"	"OEU.102"	"OEU.103"	"OEU.104"	"OEU.105"	"OEU.106"	"OEU.107"	"OEU.108"	"OEU.109"	"OEU.110"	"OEU.111"	"OEU.112"	"OEU.113"	"OEU.114"	"OEU.115"	"OEU.116"	"OEU.117"	"OEU.118"	"OEU.119"	"OEU.120"	"OEU.121"	"OEU.122"	"OEU.123"	"OEU.124"	"OEU.125"	"OEU.126"	"OEU.127"	"OEU.128"
"SB080717TAWCSCB44D5BR1TR1I421"	35526	1232	10193	0	13595	413	0	36069	0	11767	1827	26387	0	0	0	0	0	0	16688	347	8610	3476	0	0	872	0	4258	0	0	11553	0	22369	316	11	8638	0	0	0	484	2555	0	0	10979	7997	3360	6700	0	0	0	4535	0	0	628	0	11818	0	220	6041	0	0	5	0	0	12137	0	7707	0	0	6835	0	0	0	0	0	3243	0	13855	0	0	0	530	26578	0	0	475	25441	0	979	0	0	0	692	0	2148	2489	0	6520	0	0	0	0	0	236	0	0	0	1141	33912	38255	20750	30102	66707	4419	2720	0	0	2624	0	0	1712	0	13725	0	4040	0	0	0	9435
"SB080717TAWCSCB32D10BR1TR1I426"	38427	0	0	1409	0	90	20793	52009	13153	100971	6503	552	6752	4549	394	0	0	18519	22885	34282	36518	0	0	3285	0	0	0	20655	0	6228	0	23884	0	0	0	4766	0	0	0	0	0	45914	11962	5662	0	0	0	0	0	0	3461	23605	2306	0	2182	0	0	7730	1475	5886	0	0	2951	269	3255	2400	0	7580	3433	1889	0	18638	0	0	0	0	0	0	0	0	0	21036	5615	490	0	0	0	0	0	3224	0	0	0	20545	0	0	0	4871	0	0	0	0	0	0	0	2314	22039	3469	25475	19210	16243	0	1731	0	0	0	0	0	0	1764	0	0	643	1203	8124	0	0	0
"SB080717TAWCSCB33CD5BR1TR1I422"	26137	292	25648	13742	54068	0	7859	19217	0	16759	3254	0	2614	25689	13636	0	0	0	0	281	28532	11792	21815	0	1709	3213	0	0	0	6052	4360	2301	0	0	27175	3701	278	0	627	3155	0	39271	16672	0	4840	371	4175	0	0	0	5743	877	0	1345	0	0	2266	0	0	3063	1858	0	0	0	5135	2691	0	0	2946	0	0	0	0	19011	0	0	0	0	0	0	0	13078	0	320	0	19597	0	5	0	0	0	0	0	0	0	0	11893	0	0	0	0	0	0	0	0	0	33562	125594	13702	32951	65141	0	0	1663	0	0	0	0	0	0	0	0	0	0	1176	0	0	8494
"SB080717TAWCSCB33CD24BR1TR1I427"	90508	0	22014	0	28281	18110	0	24087	0	35030	5742	20527	0	0	0	0	0	0	3258	13108	0	26652	0	0	11686	0	1642	21994	0	0	0	0	0	0	0	0	0	0	0	0	640	0	950	0	0	0	3338	0	7498	0	1027	0	0	2565	289	0	0	0	0	0	14393	0	9362	1820	7363	0	0	1619	0	0	1762	7559	0	5308	0	0	4771	0	0	0	0	49173	0	0	5579	5841	0	0	0	0	1733	0	0	0	2674	0	0	13090	0	0	4357	0	0	1901	0	0	62443	45930	35807	59789	47572	66379	6239	0	0	0	291	8921	0	1340	0	0	0	0	0	8154	560	0
"SB080717TAWCSCB42CD26BR1TR1I429"	5903	0	17929	0	39057	28894	0	47010	10180	87079	0	0	721	0	0	0	0	14317	0	4622	3997	0	7563	0	2518	16516	0	20264	0	6759	0	0	0	0	1893	0	0	1242	0	3208	1580	24462	0	0	6268	111	448	384	0	0	0	22025	0	16216	1425	0	0	0	0	1051	8610	0	0	0	2	2683	0	0	0	0	3897	46843	0	6610	11005	5292	3716	4178	0	0	0	1591	0	0	9274	12893	173	0	0	0	0	0	0	22890	2772	1080	0	0	0	0	0	0	0	0	3956	0	33355	21797	17285	5460	52682	0	17418	0	0	0	6590	2997	0	0	0	6860	0	0	0	0	0	2429
"SB080717TAWCSCB43CD27BR1TR1I430"	29578	972	57872	3101	7901	0	0	19516	15313	8481	23639	53446	6336	28163	0	0	0	18702	5310	9419	1699	0	0	0	0	0	0	12264	4318	0	0	2644	0	9529	3120	0	0	0	243	0	0	62249	13541	0	0	0	0	0	0	1946	0	0	3963	1400	0	16071	0	0	19853	0	0	5636	13191	959	0	0	0	12134	0	0	2097	11269	0	0	8426	0	0	3027	0	7319	0	0	0	0	2171	0	0	1579	0	0	2200	0	0	0	621	0	0	0	1985	0	10352	0	888	0	0	0	84032	33444	1469	45289	26694	69148	0	0	0	1129	1822	0	342	6086	2115	0	0	0	6260	0	852	651
"SB080717TAWCSCB22D11BR1TR1I423"	43372	0	26606	20730	0	0	18002	0	0	30326	25272	11150	10204	0	0	0	0	9318	0	0	5633	24768	0	0	0	3087	4131	19865	0	9204	0	13755	0	14055	0	0	0	0	0	3547	0	19981	0	2640	0	6961	4134	4627	0	0	5097	0	3209	0	0	13150	1476	0	14188	0	0	1701	8118	0	0	0	4892	0	0	0	0	19998	0	0	1704	0	18203	0	0	0	2222	9416	7374	0	0	0	0	5517	0	0	0	0	0	3199	1033	0	8382	0	0	589	0	0	99	0	0	3111	16830	52148	29659	102720	70506	4494	0	92094	30708	0	240	1457	0	0	0	0	0	0	0	0	2846	0
"95_FiltCtrl_Surface_R1"	28274	0	9794	16262	34606	0	13231	0	8838	0	13140	0	0	7308	0	268	0	0	0	0	2567	0	10679	0	0	9133	0	0	1840	6735	0	3856	0	0	0	2372	1890	0	0	7166	18353	4917	0	0	23452	18322	3459	13267	0	0	3078	0	0	3105	0	7133	1416	881	2481	3685	0	0	8903	0	0	0	2846	0	1476	73	1631	29256	6417	0	0	0	15658	1750	0	0	0	32462	1138	1328	4672	11242	0	1009	0	0	0	0	0	0	0	4356	8575	0	0	0	0	669	0	0	0	0	0	41559	0	14385	23663	44322	829	10406	0	0	9219	1442	0	877	805	0	0	0	0	0	0	0
"SB082817TAWCSCB54D25BR1TR1I470"	2599	0	0	54989	1526	0	0	0	11216	0	6113	9238	0	4686	0	7374	0	0	0	18018	0	16872	0	0	0	0	5317	3758	449	0	0	3740	0	0	4956	0	0	0	393	1400	0	71219	0	0	0	8704	0	0	0	0	495	0	0	0	0	0	0	6405	0	0	0	1476	4279	5940	0	0	14674	0	3299	0	1498	28127	0	0	0	0	23336	0	894	0	0	12029	0	0	0	5612	990	1576	0	0	937	0	0	0	2348	0	0	1960	0	0	0	0	0	0	1	11502	45565	47760	3523	24145	40029	44181	0	4275	0	0	0	2550	0	0	0	0	0	296	1490	0	0	3962
"SB082817TAWCSCB53D25BR1TR1I468"	139410	0	11956	0	1622	0	0	0	1641	14038	0	18021	0	19099	2951	0	0	0	3818	4421	2880	16946	16758	3083	0	0	1739	19421	9666	0	1179	13076	0	8694	6515	0	0	0	1850	3438	0	48624	3502	0	0	0	12218	0	0	0	5499	107	0	0	11629	1368	0	0	0	0	7163	0	0	0	0	0	295	0	6501	0	0	40252	3612	2058	0	0	70	3793	986	0	3865	38266	0	0	0	10846	0	3564	0	2119	0	0	0	15178	0	0	0	1374	0	0	2078	0	416	0	0	0	4484	43306	79152	0	20550	0	6453	0	1994	1247	4969	0	365	1006	0	0	0	528	0	3616	0	0
"SB082817TAWCSCB73D12BR1TR1I478"	10781	0	0	55352	24578	8390	0	50889	0	0	1799	29580	0	12157	0	11095	0	0	0	2275	0	7074	3152	0	6641	13647	0	1597	0	52973	2473	3223	0	23221	26681	42	0	4485	0	0	0	4153	3158	15633	0	0	5193	6057	0	0	1402	0	0	1395	0	0	0	488	2036	0	0	5438	8715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	7934	0	0	5513	0	0	4032	0	0	0	0	1524	6601	71325	40064	0	17263	90597	15678	0	0	2324	0	0	0	0	0	0	2568	0	0	0	0	0	0
"SB082817TAWCSCB44D5BR1TR1I455"	10108	4684	34376	0	42635	0	18927	25026	0	45056	6540	0	9556	17060	0	0	0	4825	2188	0	28500	0	4911	2160	0	5526	4113	0	147	0	0	8228	0	553	8121	0	0	277	0	0	0	1276	0	0	5169	6972	0	368	0	0	0	0	0	1872	14184	6959	0	0	1938	3958	0	2596	604	0	0	1446	6808	0	0	0	0	34570	0	0	0	0	0	492	0	0	0	0	0	0	4861	0	0	0	0	0	0	0	0	351	0	780	0	0	0	3449	511	0	0	0	3473	1570	46305	60589	35312	0	15354	20694	12046	39979	7045	0	0	3400	0	0	0	11878	2027	0	0	0	0	0
"SB082817TAWCSCB22D11BR2TR1I458"	39919	6926	21496	17285	0	0	12374	0	13057	0	0	13496	13606	4808	0	0	0	13325	0	0	39157	9949	11533	0	0	13902	675	23031	3786	10785	0	7289	58	8103	0	0	45	0	0	1663	0	0	0	0	0	6766	1558	0	7963	0	0	0	0	0	0	7178	0	0	9744	7703	0	0	0	0	2543	0	0	7635	0	780	0	2990	0	7987	0	0	0	0	0	0	0	477	13806	0	0	17018	0	0	0	2312	122	0	0	13490	0	3234	1647	0	1452	0	0	0	0	1147	433	817	109715	49273	22191	0	37103	26168	7101	76179	0	1792	0	0	0	1656	0	1486	0	0	85	0	0	0
"SB082817TAWCSCB63D10BR1TR1I483"	71142	0	0	12070	39912	0	0	21860	32462	16119	46629	16485	7868	62292	0	0	0	1874	6356	0	6785	0	22780	3703	9768	0	9774	0	1622	14013	0	950	0	0	0	329	0	0	0	1396	10407	49105	17732	0	0	0	0	0	14968	0	0	7190	6418	0	0	0	10835	0	1489	0	0	1852	0	9796	0	285	0	3536	0	0	0	9423	0	2780	0	0	0	0	0	0	12063	0	2963	0	4741	0	556	0	258	0	0	0	169	26086	0	0	0	4139	0	0	1671	0	0	0	0	17439	51511	0	31397	16839	55583	0	1788	0	0	0	0	0	0	3474	0	5930	0	2245	0	1976	0	0
"SB082817TAWCSCB32D10BR1TR1I460"	76450	0	14083	22608	54354	14755	11090	8729	6404	40069	1762	0	7258	0	0	8061	0	11294	0	0	15468	5051	26262	0	0	0	813	25599	479	30626	0	4069	0	0	2844	3566	6496	555	771	0	11678	17265	0	449	6856	8713	0	0	11075	0	288	0	0	0	6639	433	0	4128	0	0	1602	10950	5536	5846	2143	0	8454	0	0	1888	3869	122	0	0	0	0	0	0	0	0	2344	0	0	0	1285	56825	0	0	0	1017	0	0	0	16894	0	5977	1812	0	5184	0	0	0	0	1959	1402	0	28455	42514	31217	52408	42366	0	0	16958	0	0	1009	7166	1465	0	372	0	0	3666	1542	0	0	0
"SB082817TAWCSCB63D10BR1TR1I474"	29814	486	33056	0	35686	2191	6712	52286	8627	6421	2692	4593	3594	15914	0	6954	0	0	11142	9734	13550	1840	14519	0	2032	0	1209	5177	0	0	0	0	78	0	0	0	0	0	0	0	41877	0	0	1718	2956	0	0	0	0	0	0	1858	3112	4422	0	12554	9509	0	0	0	0	0	2352	11042	0	0	4216	0	0	0	0	0	0	0	0	4001	24310	0	0	4516	0	0	3008	0	0	17890	0	0	0	0	0	0	484	517	0	1146	2211	0	0	0	0	9429	1055	0	0	0	33568	60376	27228	35992	30488	27359	0	22896	0	6094	0	0	0	0	0	7579	0	4842	0	2829	0	0
"SB082817TAWCSCB44D31BR1TR1I465"	16582	0	34946	0	31239	19469	0	16949	0	10314	4322	0	0	2588	0	2834	0	20855	0	4681	0	49499	0	0	0	2909	2459	0	0	4021	0	4679	0	14622	27965	0	11330	0	0	0	12019	19031	0	0	6563	32192	0	1525	14915	0	0	3506	0	0	0	0	4861	0	0	4860	0	0	15900	0	0	0	0	0	0	0	0	0	4624	0	2237	0	0	0	502	0	303	0	2680	331	7370	1473	0	0	0	0	3443	1585	1996	842	884	0	8796	0	15368	0	0	714	0	1892	0	0	0	16464	24924	90772	0	20061	32452	101888	2759	17605	0	5512	0	1078	8470	0	0	0	0	0	0	1931
"SB082817TAWCSCB31D13BR1TR1I459"	40895	1188	1019	13026	43590	9979	19704	21183	0	45745	0	15960	0	33955	0	0	0	0	0	9939	0	11401	15366	0	491	0	3062	230	6955	0	0	0	0	565	15177	10593	0	0	245	6938	21270	61920	3235	0	19882	0	0	9135	1953	3221	0	0	0	0	0	8521	0	0	0	0	20061	0	18189	0	1227	0	704	0	0	0	0	31013	0	1949	0	0	9885	0	0	0	3089	20718	0	1059	0	0	0	0	0	0	0	0	1807	0	968	0	693	1518	4767	0	0	0	0	395	6580	1301	32054	44187	72500	19482	55836	2762	0	3188	9661	0	461	10040	1126	0	0	1365	0	0	0	0	0	0
"SB082817TAWCSCB62D9BR1TR1I473"	34440	0	13527	0	0	0	0	0	0	0	0	0	7606	0	678	0	0	0	0	14181	4797	19162	3931	7911	0	0	4292	8376	3002	0	0	27659	0	10844	10427	0	0	0	0	737	7848	30273	0	6184	0	10663	0	1250	0	0	1271	13613	0	5140	0	10177	0	0	8047	0	0	745	4892	0	0	0	0	0	0	0	0	10033	0	0	0	1043	8947	0	0	2541	0	9575	3746	0	17157	0	512	0	0	0	2077	0	0	2760	0	0	7361	0	0	0	0	0	0	0	0	0	5526	103406	32989	0	74202	40379	5368	39856	917	3887	0	9949	0	712	0	0	0	0	0	0	0	0
"SB082817TAWCSCB62D9BR1TR1I482"	51906	3515	0	19567	0	0	0	48910	7590	64397	0	2071	8784	0	2617	0	864	3098	4517	4771	0	0	4860	0	7578	0	4305	8608	1307	0	18263	5431	0	7031	18381	0	0	0	0	0	5854	27464	22832	7357	0	0	0	4110	0	0	1626	0	0	0	0	13679	2062	0	0	8356	3137	0	12013	0	0	612	0	17914	0	0	5039	12280	0	3476	0	1324	43335	0	0	0	0	14554	0	0	0	11766	0	0	0	0	0	0	0	0	0	0	0	0	3759	0	0	0	0	0	4146	0	28186	28881	75947	823	37052	38373	0	0	0	0	0	1535	0	0	1669	9505	0	1094	2915	0	466	223
"SB082817TAWCSCB42CD26BR1TR1I463"	0	0	40517	25904	66368	4948	0	68679	0	0	2241	29505	5682	410	390	610	371	0	27405	0	13984	11617	0	0	0	0	0	0	0	19428	1849	40906	0	38683	12294	1466	0	641	736	7997	9780	38473	0	0	4365	0	0	0	7336	0	0	0	0	2015	6927	26361	0	0	4335	0	0	0	0	0	0	11291	4212	16179	0	0	0	798	0	347	651	0	10213	7186	866	0	0	777	0	0	28	0	0	0	0	4168	4455	0	0	0	0	905	0	0	2410	0	0	1169	0	0	0	351	75411	52449	0	1832	34980	9364	7008	12592	6641	5703	0	2154	0	0	1552	0	942	3109	1801	0	0	0
"SB082817TAWCSCB54D25BR2TR1I480"	39224	0	47913	0	44117	10398	0	14843	6568	0	40522	38975	0	0	0	0	0	6996	0	17644	0	14663	0	0	1919	6745	0	17842	0	0	0	0	59	6603	27060	1061	0	0	0	18509	33871	0	0	0	4769	0	0	0	0	4247	11949	0	0	1428	9473	2523	2210	0	0	3653	0	0	15487	10083	0	8628	2060	4519	5679	0	2280	31726	4303	4369	0	5631	0	0	0	1049	0	6567	7043	0	0	39683	800	0	0	0	0	0	0	0	3738	0	7077	0	0	1592	942	0	583	0	0	0	41275	0	0	42501	32958	49572	0	21968	10370	0	212	0	0	0	0	0	835	4264	392	4449	0	0
"SB082817TAWCSCB43CD27BR1TR1I464"	33489	0	22027	8080	7118	0	8578	0	0	42156	0	31848	1057	39602	0	2612	0	11107	0	3571	20396	2827	15714	0	0	0	0	871	655	12060	12355	3232	225	0	0	0	3855	0	0	1893	0	31285	12591	1899	14931	0	0	0	0	6601	0	4954	1317	0	1551	860	0	0	508	20	0	0	0	14584	0	0	0	25120	3821	0	12408	35825	0	4947	0	0	11012	0	0	0	11691	0	0	0	632	10972	0	357	0	0	0	1925	0	3851	0	0	0	0	144	0	0	1934	0	0	7191	11468	46971	33302	6915	0	119733	31487	7763	3145	20922	0	0	0	0	0	0	0	6145	0	0	2360	0	0
"SB082817TAWCSCB53D5BR1TR1I454"	93979	0	0	10687	20920	0	4132	10488	2968	0	0	0	0	44962	0	0	0	5334	711	0	3785	0	11579	0	9415	0	0	21818	0	0	0	9863	105	0	31386	3289	829	0	0	0	15419	34723	0	0	2925	13020	0	0	2507	0	0	7598	0	1304	0	0	47	0	4976	605	0	728	0	11901	0	0	0	0	0	0	101	0	0	4035	0	8295	0	0	0	1221	704	9407	0	0	0	0	0	0	0	0	0	0	0	10806	2585	1672	0	0	0	0	0	0	0	0	0	3146	81515	51248	0	54326	0	24021	0	3403	0	25174	2756	0	0	0	1475	0	0	8271	0	0	0	0
"SB082817TAWCSCB33CD24BR1TR1I461"	0	866	77480	77294	23904	0	1930	24993	12060	0	0	3582	11630	0	0	0	0	0	3451	17062	0	0	0	8501	0	0	0	11679	0	3683	0	8375	0	0	3370	9014	7289	0	0	0	14962	73899	0	6340	8471	2455	0	0	0	0	7240	0	0	16903	0	0	0	7402	0	0	16781	0	0	912	0	6487	0	10417	0	0	0	24200	0	0	0	0	14816	1904	895	0	1158	10376	0	4044	0	21455	0	0	0	0	2434	0	0	0	0	0	0	0	0	0	0	0	0	0	9083	2446	61852	0	37363	56769	18987	61981	6555	30725	0	0	0	0	0	0	0	0	2576	0	0	0	1795	0
"SB082817TAWCSCB33CD5BR1TR1I456"	52087	0	2818	37146	71591	3595	0	22894	0	13691	13579	0	4659	0	0	0	0	0	29904	0	15171	0	0	674	0	0	0	0	0	0	0	0	0	15062	0	0	0	0	0	4943	0	0	0	0	0	0	4736	0	0	4477	0	0	1568	0	0	0	0	0	0	5708	3124	0	0	0	4323	0	0	1592	0	0	3179	0	0	14135	0	2070	9880	1547	0	0	0	37681	0	0	4051	0	0	0	0	0	0	0	1594	0	5463	0	5808	1706	0	0	0	0	0	0	0	0	24349	30287	4131	25333	19536	13054	0	0	1295	21073	0	0	0	2384	0	0	0	0	0	1683	0	0
"SB082817TAWCSCB51D33BR1TR1I466"	31204	0	43677	14625	43219	0	0	4243	6100	58632	0	20110	14162	0	0	3879	0	4216	6035	0	0	0	464	0	2337	5425	8635	2781	0	13530	0	841	0	21007	41893	0	0	0	0	8425	0	25397	0	0	3584	0	0	4850	2961	0	0	0	0	0	14005	1365	0	4290	11812	7020	8635	0	0	0	0	1079	0	7858	0	437	0	73040	0	4503	0	0	10456	0	1973	0	2580	0	0	0	5127	14220	0	0	1655	130	0	0	3035	0	0	0	3519	2166	0	0	0	8816	0	3	3835	13609	42628	15514	43385	21888	99029	28797	15101	0	0	3669	68	3817	0	0	0	0	0	7075	0	0	448	524
"SB091817TAWCSCB53D25BR2TR1I503"	67858	4370	31372	0	55770	10469	2334	0	0	46317	17304	0	0	21953	0	0	565	4343	28444	0	12571	0	1704	0	12507	0	0	30931	0	0	0	58065	60	13212	14712	0	0	0	0	4414	0	15205	0	0	6275	0	0	0	0	5121	11766	3486	0	0	0	951	0	4815	16619	0	0	0	4505	0	4560	0	0	0	2404	3262	0	2951	11054	1289	2431	0	1436	0	0	0	0	695	0	0	0	34200	0	0	0	97	4418	1348	1262	0	415	0	3704	0	1103	0	306	0	0	1680	0	0	14778	59964	30800	46968	7222	7708	245	0	8641	5732	0	0	1202	5889	1616	0	0	0	0	0	0	1845
"SB091817TAWCSCB63D10BR1TR1I518"	67016	0	0	17827	0	8973	0	38897	0	33637	0	6217	7549	1566	0	0	0	21965	0	0	71164	148	2631	0	0	0	0	3210	1647	384	2818	0	0	0	0	4896	0	0	0	0	7594	3574	743	0	7484	4385	0	0	0	0	6277	0	0	2362	5514	0	0	0	0	2549	0	4907	20448	0	8594	2889	2773	0	11208	328	5588	17653	0	0	0	6249	0	0	0	654	2205	0	10001	0	0	0	0	0	548	0	0	0	0	5765	0	0	2575	0	300	2029	0	2525	0	0	0	6250	66977	83726	81593	22955	48568	0	7387	10516	10584	1786	0	0	0	597	0	0	0	3361	0	0	0	1319
"SB091817TAWCSCB63D10BR1TR1I508"	5202	2023	18806	0	0	10556	0	37121	0	18169	36029	0	10927	0	0	0	0	5846	0	22628	0	37639	12119	0	2914	0	7964	0	0	6736	9841	9973	0	16	26467	0	0	0	0	0	10811	0	0	1923	0	0	0	23384	0	1800	0	0	524	2013	0	12672	0	6048	9682	0	3246	2421	16813	6056	0	0	0	0	7192	1734	0	17809	4305	0	0	0	0	0	0	0	0	0	0	1917	0	12553	0	0	0	0	0	0	2021	0	0	0	13339	1152	0	0	4599	0	0	0	915	24398	29705	44029	69913	33244	0	0	8691	42039	0	0	2262	490	0	8792	0	0	2149	6110	1713	4120	0	0
"SB091817TAWCSCB72D20BR1TR1I511"	19732	0	30801	0	42299	6328	1618	57966	0	0	0	0	2680	40755	37665	0	0	0	7624	0	8303	0	2106	0	4618	1077	8496	5174	0	8887	0	10859	0	6296	4698	0	0	0	0	0	717	0	0	0	0	5535	6616	0	0	0	3408	3755	5807	6512	0	8748	0	17988	4592	1394	2619	0	0	4579	0	2892	0	0	2115	0	78	1301	0	10382	0	0	3653	0	3403	0	0	17454	2121	0	0	891	0	0	0	0	0	1330	0	1711	1991	0	9459	0	0	0	0	0	0	0	0	0	61191	32893	14254	22528	67634	40536	11856	8334	0	0	0	4519	955	0	2103	0	341	4458	0	0	0	0
"SB091817TAWCSCB62D9BR1TR1I517"	79254	2045	22413	0	0	17490	6126	72380	0	17420	15227	0	0	0	0	0	0	0	3670	8413	10765	5830	15723	0	0	6147	7125	0	1929	23505	1461	2417	225	9312	0	1996	0	0	0	1113	0	630	9922	0	0	0	10676	0	0	0	0	0	0	0	0	4700	0	2830	3213	0	7704	1998	5259	0	3381	3529	0	9994	7980	0	0	0	0	0	5120	403	4754	7777	0	0	0	35753	0	3652	0	20858	304	0	0	1793	0	0	205	0	7488	0	7597	0	519	0	1350	0	0	0	0	0	3034	50272	44481	36670	72867	19691	9696	9052	5425	0	2841	8246	2740	4299	1930	0	0	0	0	0	0	0
"SB091817TAWCSCB62D9BR1TR1I507"	28183	0	5682	2434	13143	0	0	18214	6304	16689	0	12437	3901	0	1174	0	58	0	0	5224	0	63	0	0	0	5476	0	0	0	20355	0	27760	0	7701	18291	0	0	0	0	1994	13738	22260	0	0	621	0	6374	0	0	0	4474	2003	0	0	7701	0	0	5513	2128	27	14548	373	6550	3773	0	0	7774	14176	11096	0	0	10909	0	0	2786	11679	0	134	248	2205	0	38826	0	0	10522	13164	0	0	533	0	0	0	0	16696	1219	0	0	863	0	0	0	0	0	0	3238	0	81237	0	159662	2459	0	13468	2669	0	6204	0	0	0	0	5966	0	0	1105	0	0	0	0	0
"SB091817TAWCSCB71D20BR1TR1I520"	19532	1289	10580	1401	5159	0	12577	3503	16247	62636	14327	38274	6616	0	943	3641	0	4422	10059	0	6021	0	5554	12541	0	0	0	13085	0	11006	3073	0	0	0	0	6996	0	0	0	9283	0	32139	0	0	3738	2777	0	886	0	0	0	2896	4759	5734	84	0	0	0	0	10651	0	0	1656	1989	0	0	7045	18125	0	0	4227	0	0	0	0	26039	0	5237	0	383	2358	0	0	0	0	0	0	0	1564	0	2636	0	0	0	0	3503	2625	0	2321	0	0	726	906	446	0	0	1491	104473	30088	18285	90097	63543	0	4983	8512	0	0	0	0	0	0	29713	0	0	0	0	0	1854
"SB091817TAWCSCB71D20BR1TR1I510"	95973	1010	0	0	0	0	0	30829	7033	35331	32293	3658	0	0	4220	1986	0	0	8673	60546	17251	0	5477	0	0	0	0	24132	4693	35806	0	0	0	0	25760	12796	5230	0	0	0	6315	0	0	0	0	0	0	486	0	6105	0	0	2736	0	3368	0	0	5874	0	2295	0	1279	0	0	0	3613	3534	0	0	0	4441	30177	0	0	0	0	4048	0	0	0	0	0	0	0	0	795	0	61	1663	0	0	554	0	0	558	714	8252	0	0	0	0	0	0	0	0	0	11321	22653	39962	35535	8944	68035	180	0	12611	0	0	0	0	0	0	9839	1745	1362	743	0	792	0
"SB091817TAWCSCB54D25BR2TR1I505"	0	0	1616	15415	18697	0	0	73388	355	39985	43164	192	0	7440	4369	0	0	0	0	0	0	0	0	0	0	23230	0	4797	858	2499	0	19686	248	26294	0	3983	0	388	398	613	9066	0	0	0	0	19868	0	0	3123	976	0	1460	0	0	10418	3339	0	0	4447	0	0	0	0	0	0	4307	187	0	10038	0	0	0	0	0	0	0	0	1084	0	0	3761	18530	0	2109	0	15184	0	0	0	0	0	0	160	0	2343	0	0	0	0	2713	0	0	0	0	1020	621	44323	41625	20781	2142	40423	22522	0	22039	1855	0	3323	498	0	0	0	0	9992	0	0	637	0	0
"SB091817TAWCSCB53D5BR1TR1I488"	0	0	0	0	40462	0	9845	0	4783	18045	28105	3661	0	0	0	8883	567	21241	18666	7174	0	38245	21599	0	0	10852	8583	5413	0	0	10508	17826	0	0	0	3287	0	0	0	1916	11696	24582	2022	0	12763	0	9304	10970	22082	0	0	4301	0	869	0	0	0	2191	0	0	0	8601	0	2723	0	5264	0	0	427	0	0	4897	0	0	0	0	0	0	0	0	0	32855	2731	521	843	4139	0	0	0	0	0	0	0	18529	0	0	0	0	0	0	0	1837	0	0	0	0	0	0	49383	29145	54957	21822	0	0	19386	0	0	0	928	0	0	0	0	0	0	0	0	1265
"SB091817TAWCSCB22D11BR2TR1I492"	22745	0	15647	20673	46004	13394	5802	49751	18502	24071	17223	9893	3644	17125	0	0	0	0	0	136	12190	0	4425	0	15335	2072	0	24138	0	0	8181	576	0	0	10548	0	0	0	727	0	5163	0	0	1477	11938	255	8170	0	0	0	0	7235	0	1506	12524	0	2531	0	2604	0	0	0	0	1819	0	4241	0	0	1356	0	12248	15067	0	0	597	0	0	856	0	2386	0	3214	0	0	3733	32066	0	0	0	1220	0	0	0	7710	0	0	0	0	0	0	3705	384	0	0	11464	0	0	4149	52459	3288	63409	0	28304	29983	0	0	0	3343	0	10293	1133	941	7791	0	1305	0	0	0
"SB091817TAWCSCB44D31BR1TR1I499"	19297	0	0	0	102070	0	0	31645	8818	31377	0	12779	16434	0	0	0	0	0	13329	0	5763	7570	0	0	3355	0	7397	30508	0	0	4621	13124	0	0	0	0	0	0	132	840	25065	0	23298	0	6358	10149	0	3458	0	0	0	6033	0	0	6244	0	0	0	0	0	7533	9310	13663	0	0	0	4797	0	0	0	10467	0	383	0	2416	0	0	0	0	2420	2414	12012	0	0	0	0	0	1255	0	0	3150	0	0	586	0	2661	34796	3007	0	0	9377	0	0	2759	0	1939	75264	94950	30768	24827	0	0	0	21558	0	2666	932	0	0	6355	3794	19102	0	0	0	0	0	0
