"OEU.1"	"OEU.2"	"OEU.3"	"OEU.4"	"OEU.5"	"OEU.6"	"OEU.7"	"OEU.8"	"OEU.9"	"OEU.10"	"OEU.11"	"OEU.12"	"OEU.13"	"OEU.14"	"OEU.15"	"OEU.16"	"OEU.17"	"OEU.18"	"OEU.19"	"OEU.20"	"OEU.21"	"OEU.22"	"OEU.23"	"OEU.24"	"OEU.25"	"OEU.26"	"OEU.27"	"OEU.28"	"OEU.29"	"OEU.30"	"OEU.31"	"OEU.32"	"OEU.33"	"OEU.34"	"OEU.35"	"OEU.36"	"OEU.37"	"OEU.38"	"OEU.39"	"OEU.40"	"OEU.41"	"OEU.42"	"OEU.43"	"OEU.44"	"OEU.45"	"OEU.46"	"OEU.47"	"OEU.48"	"OEU.49"	"OEU.50"	"OEU.51"	"OEU.52"	"OEU.53"	"OEU.54"	"OEU.55"	"OEU.56"	"OEU.57"	"OEU.58"	"OEU.59"	"OEU.60"	"OEU.61"	"OEU.62"	"OEU.63"	"OEU.64"	"OEU.65"	"OEU.66"	"OEU.67"	"OEU.68"	"OEU.69"	"OEU.70"	"OEU.71"	"OEU.72"	"OEU.73"	"OEU.74"	"OEU.75"	"OEU.76"	"OEU.77"	"OEU.78"	"OEU.79"	"OEU.80"	"OEU.81"	"OEU.82"	"OEU.83"	"OEU.84"	"OEU.85"	"OEU.86"	"OEU.87"	"OEU.88"	"OEU.89"	"OEU.90"	"OEU.91"	"OEU.92"	"OEU.93"	"OEU.94"	"OEU.95"	"OEU.96"	"OEU.97"	"OEU.98"	"OEU.99"	"OEU.100"	"OEU.101"	"OEU.102"	"OEU.103"	"OEU.104"	"OEU.105"	"OEU.106"	"OEU.107"	"OEU.108"	"OEU.109"	"OEU.110"	"OEU.111"	"OEU.112"	"OEU.113"	"OEU.114"	"OEU.115"	"OEU.116"	"OEU.117"	"OEU.118"	"OEU.119"	"OEU.120"	"OEU.121"	"OEU.122"	"OEU.123"	"OEU.124"	"OEU.125"	"OEU.126"	"OEU.127"	"OEU.128"
"SB071017TAWCSCB54D25BR2TR1I412"	20550	0	14584	36792	331	0	0	22539	0	16904	16573	1326	0	663	0	0	0	994	12927	1657	3977	0	0	0	0	3315	21213	10938	663	0	0	24196	0	0	36460	0	0	331	994	0	0	0	0	0	5303	0	0	0	0	331	0	331	663	0	994	7623	331	0	0	0	0	0	1326	0	331	1989	0	2983	1989	1657	663	1326	331	331	0	0	0	0	663	8618	663	32814	2320	0	0	6298	0	0	0	663	2320	0	0	3646	663	0	0	0	0	0	663	0	0	0	2320	0	93802	56347	49387	37786	31157	92145	9281	33477	3646	2652	3646	663	0	14253	331	1326	0	2983	1989	0	0	0
"SB071017TAWCSCB54D25BR1TR1I402"	0	0	994	331	331	994	0	3646	0	140206	0	11932	1326	331	0	0	0	0	1989	9944	0	0	0	0	0	663	0	331	0	0	0	5635	0	0	0	0	0	994	0	0	0	23202	0	331	0	0	0	994	0	2320	0	0	0	0	0	0	0	0	0	0	0	331	331	0	663	14253	1989	0	2320	0	0	16241	0	0	0	0	0	0	0	0	0	13258	0	0	0	35134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8949	0	0	0	3646	0	31157	26848	73583	26185	3315	7623	1326	36460	22870	20219	3977	42426	0	0	0	0	0	0	0	0	12264	0
"SB071017TAWCSCB44D31BR1TR1I397"	18230	0	2983	57342	14253	0	4972	20219	331	9612	3977	1326	0	17899	0	0	0	331	11269	3977	994	0	0	0	331	1989	1989	6961	994	0	0	19556	0	0	35466	0	0	331	0	0	0	8949	0	994	994	331	0	1989	663	331	0	663	663	0	0	13921	2320	0	0	0	0	0	5635	0	663	1326	6961	663	3977	663	0	2320	0	0	0	0	0	0	1657	2983	663	25853	2652	0	0	14584	0	0	0	0	3315	1989	0	331	1989	0	0	0	0	0	1989	0	0	0	1657	0	64302	50381	82201	43752	27511	46404	11932	36460	5635	3646	3315	1326	0	8949	0	11932	0	2652	0	0	0	0
"SB071017TAWCSCB51D33BR1TR1I398"	15247	0	7292	48724	7292	0	0	19224	0	20882	8286	1657	0	6298	0	0	0	0	13590	3977	1989	0	331	0	0	3646	4972	5303	663	0	0	23533	0	0	58668	0	0	0	994	0	0	6298	0	331	3315	0	0	663	0	331	0	331	994	0	0	4640	994	0	0	0	994	0	3646	0	663	663	3646	1657	2320	1326	0	2652	0	0	0	0	0	0	331	7292	331	24859	3977	0	0	19887	0	0	0	0	1326	2652	0	663	0	0	0	0	0	0	2320	0	0	0	331	0	76566	71594	79218	32814	37454	62976	14253	38449	2320	663	663	663	0	14915	0	663	0	663	0	663	0	0
"SB071017TAWCSCB31D13BR1TR1I391"	0	0	0	663	5303	27179	0	994	19224	8949	0	42426	26185	0	3977	0	0	0	0	1326	0	0	331	10938	2320	0	0	0	0	84190	663	0	0	0	0	0	8286	331	0	0	0	212131	0	663	0	0	0	37786	0	12264	0	0	0	0	0	1657	0	0	0	0	3646	663	2983	0	331	7955	19556	0	2652	0	0	331	0	0	0	0	0	0	0	0	0	1326	0	0	0	88167	0	331	0	0	0	663	663	0	663	0	15910	0	331	0	16241	0	0	0	331	0	7623	10938	123964	30162	4309	663	1657	2983	331	4309	0	0	331	0	0	331	0	0	0	0	0	0
"SB071017TAWCSCB32D10BR1TR1I392"	0	0	663	9612	35466	13258	0	25522	0	2983	994	10938	663	3315	6629	0	0	0	3315	6629	0	0	331	0	331	6298	0	1326	6629	331	2320	0	0	0	3977	0	0	3977	0	0	0	57010	0	331	0	0	2320	4309	3977	1657	0	0	0	331	0	0	2983	0	0	0	2652	1657	43089	0	1326	0	26516	331	22870	3646	0	3977	0	0	994	0	0	0	0	331	331	3977	331	0	0	19556	0	0	0	0	663	0	663	0	0	0	1326	0	0	0	2320	0	0	0	331	0	44746	21876	93139	35466	113026	10275	10607	31157	1657	331	4640	0	663	0	0	331	0	0	0	0	0	0
"SB071017TAWCSCB33CD5BR1TR1I388"	0	0	0	994	11932	12595	331	3646	11269	27179	0	38780	29168	1657	0	2983	1989	0	663	5966	0	0	3977	2320	1326	1326	0	0	0	31488	663	0	0	0	0	0	10607	994	0	0	0	109049	331	663	0	0	0	19556	331	21545	0	0	0	0	0	663	331	0	0	0	6629	2652	1326	0	1989	17567	8286	0	7955	0	0	994	0	0	0	0	0	0	331	0	0	1989	0	0	0	53033	0	994	0	0	0	0	0	0	331	0	0	0	0	0	22870	0	0	0	4640	0	15247	8949	103745	39443	10275	1989	2983	6629	3977	47067	331	994	0	0	0	0	0	0	0	0	1326	0
"SB071017TAWCSCB22D11BR2TR1I390"	0	0	0	0	331	21545	331	331	51707	331	0	18561	31157	0	0	0	0	0	331	0	0	30825	0	91482	23202	0	0	0	0	194896	331	0	0	0	0	0	3977	0	0	0	0	257872	0	0	0	0	0	19556	0	2320	0	0	0	331	0	331	0	0	0	0	994	331	331	0	0	331	1657	0	331	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	17567	0	1657	0	0	0	6629	0	0	663	0	50050	0	0	0	6629	0	0	0	0	0	1326	331	44746	5635	2652	0	2652	331	0	994	0	0	0	0	0	0	0	0	0	0	0	0
"SB071017TAWCSCB42CD26BR1TR1I395"	0	0	331	32814	239642	0	31488	10938	0	9612	1326	1326	0	22539	0	0	0	0	994	10275	331	0	0	0	0	1326	0	663	331	0	0	2983	0	0	4640	0	0	663	0	0	0	17899	6629	331	331	0	0	1657	47398	663	0	0	0	82864	331	331	47398	331	0	1989	0	0	19556	0	331	3646	4972	0	8949	2983	0	10938	0	0	0	0	0	0	663	0	994	7955	0	0	0	31488	0	0	0	0	331	994	2320	331	331	0	0	0	0	0	2652	0	0	0	1326	0	22870	14915	42758	22539	17236	4972	5303	18893	7623	1326	2652	0	0	331	0	663	0	0	0	0	0	0
"SB071017TAWCSCB43CD27BR1TR1I396"	1657	0	1326	59330	216109	0	5635	19887	331	10275	3646	994	0	41100	1657	0	0	331	2320	12595	1989	0	663	0	994	3977	0	1989	663	663	0	2652	0	994	4640	0	0	0	0	0	0	17899	3646	663	0	331	663	2320	24859	1326	0	1326	0	4640	663	1657	23865	331	0	994	994	0	24196	0	994	2320	9944	994	6629	1989	331	11932	0	0	0	0	0	663	331	663	331	10275	331	0	0	24196	0	0	0	0	331	0	5966	331	1657	0	331	0	0	0	6629	0	0	0	331	0	31820	26185	41100	28837	14915	12264	6961	22539	6961	663	1326	994	331	0	0	1326	0	0	0	0	0	0
"SB071017TAWCSCB44D5BR1TR1I387"	331	0	331	663	663	331	331	8618	1326	50050	0	5635	1657	331	0	331	0	0	663	17899	0	0	0	0	663	331	0	0	0	0	663	3977	0	0	0	0	1657	1326	0	0	0	51044	0	663	663	0	0	4640	0	2983	0	0	331	0	0	0	0	0	0	0	3646	0	0	0	0	24859	3646	0	4309	0	0	16904	0	0	0	0	0	0	0	0	0	7292	994	0	0	61651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6298	0	0	0	0	0	43421	31157	81869	56347	10607	8286	4309	38780	8949	5303	11932	3315	0	0	0	0	0	0	0	0	4972	0
"SB071017TAWCSCB33CD24BR1TR1I393"	0	0	0	5635	311236	5303	331	5303	331	4309	0	9612	2652	0	4640	331	0	0	994	4640	0	0	0	663	0	1989	0	0	0	5966	331	994	0	663	0	0	3646	663	0	0	0	46735	5303	1989	663	0	331	5966	24859	4640	0	0	0	0	0	994	22207	994	0	5635	2652	0	15578	0	331	9612	31157	0	13590	994	0	16241	0	0	0	0	0	0	0	0	0	4972	663	0	0	63971	0	0	0	0	331	0	16904	0	663	0	994	0	0	0	7955	0	0	0	994	0	16241	12927	66622	28837	8949	3315	4640	9944	3315	6298	2652	0	0	0	0	1326	0	0	0	0	0	0
"SB080717TAWCSCB61D11BR1TR1I447"	158104	0	94796	7292	0	0	0	1326	0	17567	1989	14253	0	10938	0	0	0	994	22207	0	0	0	0	0	0	994	6298	12595	0	0	0	30162	0	0	2652	5635	0	331	331	1657	331	1657	0	0	663	0	0	0	0	663	0	0	1989	0	0	11932	0	0	0	0	0	331	331	2320	0	4309	0	0	0	0	0	331	663	0	0	0	1989	0	2983	0	0	25191	1326	2652	663	1989	0	0	0	0	663	0	0	0	2320	1657	0	0	0	0	1326	1326	0	0	1989	663	108054	25191	42426	23202	6961	53364	3977	34471	2983	2320	1989	4309	0	331	0	1657	0	4640	0	1326	0	0
"SB080717TAWCSCB53D5BR1TR1I420"	4640	0	58668	2652	1326	3646	0	663	0	36460	0	65297	331	8949	0	0	331	331	17899	1989	0	0	0	0	0	2652	0	0	0	0	0	16904	0	0	0	3646	0	331	0	0	0	23202	0	331	0	0	0	8286	0	2983	0	0	0	0	0	0	0	0	0	0	0	663	331	0	331	23865	331	0	1989	0	0	1326	0	0	0	0	0	994	4309	0	0	16573	0	0	0	31157	0	0	0	0	0	994	0	0	0	994	0	0	0	0	9612	0	0	0	1326	0	52038	30494	110043	43421	6298	11601	6298	46404	1657	4972	5635	5303	0	0	0	0	0	0	0	0	0	0
"SB080717TAWCSCB54D25BR2TR1I437"	17899	0	56347	4309	4640	0	21545	0	0	39775	0	33477	0	16573	0	0	331	0	17236	0	0	0	0	0	0	1989	2320	9944	0	0	0	1989	0	0	0	43752	0	3977	0	0	0	9612	0	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	994	0	331	0	5966	0	0	0	0	0	0	0	0	0	0	0	0	2652	0	0	18561	0	0	0	7292	0	0	0	0	0	0	0	0	0	2983	0	0	0	0	3977	994	0	0	331	0	79549	8949	40106	24196	139211	44415	6298	22539	0	1657	2320	994	0	0	0	0	0	0	0	0	0	0
"SB080717TAWCSCB54D25BR2TR1I446"	122307	0	85847	59662	663	663	0	2320	0	7623	6629	8618	0	30162	0	0	0	331	31820	0	1326	0	0	0	0	1657	10607	17236	0	0	0	22207	0	0	3315	8949	0	663	331	2652	663	663	994	0	3315	0	0	331	0	331	0	0	994	0	1326	16904	0	0	0	331	0	0	663	994	0	2652	663	0	0	331	0	0	1657	0	0	0	2320	0	2983	0	331	26516	1989	1326	994	2652	0	0	0	0	2320	0	0	663	2983	331	0	331	0	0	994	5966	0	0	663	663	69937	23865	44746	14584	15247	48724	8618	38449	1657	1326	1657	1989	0	994	0	3646	0	6961	331	331	0	0
"SB080717TAWCSCB71D20BR1TR1I442"	114352	0	78886	6298	0	1326	0	1326	0	65297	663	11932	0	1326	0	0	0	0	22870	663	0	0	663	0	0	1326	2320	7955	0	0	0	30162	0	0	994	1657	994	1326	0	331	0	2320	0	0	0	0	0	994	0	663	0	0	2320	0	0	663	0	0	0	0	0	663	331	331	331	3977	0	0	663	0	0	331	663	0	0	0	663	0	994	0	0	19556	663	1989	331	2983	0	0	0	0	0	0	0	0	0	994	0	0	0	0	2320	331	0	0	3646	994	58668	37454	85847	27511	9281	24528	2983	22870	4640	10938	663	9281	0	0	0	0	0	1657	0	0	0	0
"SB080717TAWCSCB71D20BR1TR1I451"	98111	0	85184	7955	0	331	4972	663	0	17899	6629	9281	0	14253	0	0	0	331	19556	331	0	0	0	0	0	994	23533	19556	0	0	663	7955	0	0	6629	29168	0	1657	0	994	994	3646	331	0	4640	0	0	331	0	0	0	0	663	0	994	8618	0	0	0	0	0	0	994	2652	0	1326	331	331	331	0	0	331	331	0	0	0	3646	0	994	0	0	31157	331	1657	1326	1326	0	0	0	331	663	0	0	0	1326	994	0	994	0	994	1657	2983	0	0	1326	1326	68611	25522	23202	16573	121644	44084	4640	26516	994	663	1326	1989	0	1326	0	1326	0	4309	0	663	0	0
"SB080717TAWCSCB62D9BR1TR1I439"	81206	0	67285	3315	663	994	663	2983	0	66954	331	17899	331	3977	0	0	0	0	11932	994	0	0	0	0	0	1657	663	8618	0	0	0	16573	0	0	331	6629	331	331	0	994	0	5635	0	0	331	0	0	1989	0	0	0	0	1657	0	0	663	0	0	0	0	0	663	331	331	0	4640	0	0	994	0	0	331	0	0	331	0	663	0	4972	0	0	13590	331	663	0	4972	0	0	0	0	331	0	0	331	331	663	0	0	0	0	2320	0	0	0	3315	0	92807	21876	74909	37786	9281	33808	6298	32151	6629	7955	1326	9944	0	994	0	331	0	0	0	0	0	0
"SB080717TAWCSCB73D12BR1TR1I453"	104408	0	34803	0	0	331	331	13258	0	9281	42758	663	0	663	0	331	0	0	2652	0	3646	0	663	0	0	331	5303	31820	0	0	0	19224	0	331	12927	331	0	331	0	3646	3977	0	0	0	70600	0	0	0	0	0	0	2983	6629	0	13258	9281	0	0	663	0	0	0	0	331	0	0	0	8618	0	0	11269	0	9944	23533	5303	0	11269	0	0	994	0	18230	0	0	19887	0	0	0	24196	13590	0	0	0	0	663	0	0	0	0	1326	0	0	994	0	0	994	37786	21213	10607	6961	68611	37123	1989	7955	663	331	0	0	0	663	0	331	0	4309	2320	2652	0	0
"SB080717TAWCSCB63D10BR1TR1I440"	65960	0	84190	77560	52701	0	7292	1326	0	1657	0	16904	0	127279	7955	0	0	0	43089	1657	0	0	331	0	0	1657	663	3315	331	0	0	19887	0	0	663	2983	0	0	0	663	0	2652	663	0	0	0	0	994	0	994	0	0	994	0	0	3315	0	4640	0	0	0	0	19556	1326	0	4972	7292	0	0	0	0	2652	0	0	0	0	0	11601	6961	0	0	19556	1326	0	0	7955	0	0	0	0	331	1989	331	331	663	0	0	0	0	0	3315	5966	0	0	663	0	27511	18230	59993	10938	7623	18561	6629	33808	1989	1326	994	1657	0	663	0	1326	0	1657	0	0	0	0
"SB080717TAWCSCB72D20BR1TR1I443"	90819	0	55353	1989	331	331	331	663	0	56016	331	8286	0	3977	0	0	0	0	13590	994	0	0	0	0	0	2320	7292	16904	0	0	663	7955	0	0	3646	12264	0	994	663	663	0	2652	0	0	0	0	0	0	0	0	0	0	2320	0	994	0	0	0	0	0	0	1326	0	0	0	3646	0	0	2320	0	0	663	331	0	0	0	1326	0	1989	0	0	20882	0	2320	0	331	0	0	0	663	0	0	0	663	0	2320	0	0	0	1326	994	0	0	0	3646	331	96453	23865	20219	23202	131588	44415	5966	28837	3646	7292	1326	7955	0	0	0	0	0	331	0	0	0	0
"SB080717TAWCSCB63D10BR1TR1I449"	117004	0	92476	663	0	994	0	3646	0	24196	2320	12264	0	5635	0	0	0	331	21876	663	663	0	0	0	0	1326	5303	12927	0	0	0	28505	0	0	3646	7292	331	1326	994	5303	994	994	331	0	1657	0	0	0	0	663	0	0	1326	0	994	9612	0	0	0	0	0	331	0	2320	331	3977	331	663	994	0	0	994	3315	0	0	0	2320	0	2320	0	0	19224	1326	994	1989	6961	0	0	0	331	0	0	0	331	2983	663	0	331	0	0	663	663	0	0	2320	331	77892	31157	57010	31157	10607	49387	4640	47398	3646	1989	2652	3315	0	663	663	663	0	6629	331	994	0	0
"SB080717TAWCSCB72D20BR1TR1I452"	108717	0	96453	2983	0	0	0	1989	0	17567	6298	4309	0	2983	0	0	0	331	33477	0	663	0	0	0	0	994	6961	17236	0	0	0	39112	0	0	8286	2320	0	0	1657	1326	2320	331	994	0	7292	0	0	0	0	0	0	0	2320	0	2320	53696	0	0	0	0	0	331	0	3315	0	663	0	2320	0	0	0	331	4972	0	0	0	10275	0	1989	0	0	30825	0	331	3977	1657	0	0	331	1989	0	0	0	0	6629	331	0	0	0	0	663	663	331	0	994	663	53033	24196	27842	16241	8618	39775	4309	44084	1657	1989	1326	1657	0	994	331	4309	0	3977	663	15247	0	0
"SB080717TAWCSCB73D12BR1TR1I444"	75240	0	58336	1989	0	331	0	994	0	80544	1326	7292	0	1326	0	0	0	0	13590	1326	0	0	0	331	0	663	2983	17567	0	331	0	21876	0	0	4309	5303	994	663	1326	2652	994	1989	0	0	5635	0	0	331	0	0	0	0	3646	0	2983	1326	0	0	0	0	0	331	0	0	331	1326	0	0	663	0	0	663	4309	0	0	0	2983	0	1989	0	0	10938	663	1989	2652	3315	0	0	663	994	0	0	0	0	0	0	0	0	0	663	1657	0	331	0	2320	994	74246	26516	37123	21545	12927	33477	7955	30494	4640	8286	1326	5966	0	331	663	0	331	1326	0	0	0	0
"SB080717TAWCSCB51D33BR1TR1I432"	83858	0	116009	44415	6961	1326	5303	6298	331	9281	5303	10938	663	56016	663	0	0	1989	59662	1989	2320	0	2652	0	331	331	4972	5303	663	0	0	36792	0	1326	3646	2320	663	0	663	1989	0	1989	0	0	1657	994	331	1326	0	1326	0	663	1989	0	0	3646	0	331	0	0	331	0	1657	994	0	2320	0	994	0	0	0	5635	1657	663	0	0	0	1326	5303	0	1657	19224	1657	1657	1657	7955	0	0	0	994	994	9281	0	1657	1326	663	0	331	0	0	3315	4309	0	0	663	0	27179	26516	41763	17899	8618	35797	5966	38117	2652	1326	1657	663	0	331	331	3646	0	5966	0	331	0	0
"SB080717TAWCSCB62D9BR1TR1I448"	111037	0	84853	3315	0	331	5303	1326	0	18893	3315	11601	0	12927	0	0	0	0	10275	1989	0	0	0	0	0	1989	8618	24859	0	0	1657	11269	0	0	2320	41100	0	0	0	1326	0	5966	0	0	994	0	0	0	0	0	0	0	1326	0	663	4640	0	0	0	0	0	331	331	663	0	3977	0	0	663	0	0	331	0	0	0	0	2320	331	1657	0	0	22870	0	2320	0	1657	0	0	0	0	0	0	0	0	994	1657	0	663	0	994	994	331	0	0	994	663	86178	19887	31820	18893	109049	44746	8618	28505	1326	994	0	2983	0	663	0	0	0	994	0	663	0	0
"SB080717TAWCSCB44D31BR1TR1I431"	75903	0	84853	54690	24196	331	1326	4309	1989	3977	2652	8618	0	61319	994	0	0	0	47398	663	0	0	0	0	331	1326	3977	8618	4309	0	0	17899	0	0	1989	3646	0	0	0	0	0	12595	1989	0	1989	1657	0	663	0	994	994	0	663	0	1989	49055	663	3646	0	0	1326	0	9281	994	0	2652	994	0	2320	331	0	663	0	0	0	0	331	1326	1657	0	6629	19224	331	0	331	6629	0	663	0	663	1657	1989	663	1326	7623	0	331	331	0	0	1657	3977	0	663	1657	663	30162	17899	38780	10607	16904	23533	5303	28505	994	1657	1657	1989	0	994	0	16904	0	5303	0	2652	0	0
"SB080717TAWCSCB31D13BR1TR1I425"	663	0	19224	3315	55353	42095	3646	331	1326	994	0	105734	13921	36460	9612	663	0	0	2320	6629	0	0	0	663	1326	663	0	0	0	26848	4309	331	0	0	0	331	3646	2320	0	331	0	72257	331	0	0	0	0	33477	331	22870	0	0	0	0	0	0	331	994	0	2320	0	0	14915	3977	663	11269	20882	0	10938	0	0	663	0	0	331	0	0	4309	331	4640	0	5635	0	0	0	51707	0	0	0	0	663	0	331	0	331	0	9944	0	0	0	12264	0	0	0	0	0	20882	331	114021	15910	9944	1326	7292	4640	663	2320	331	0	663	0	0	994	0	0	0	0	0	0
"SB080717TAWCSCB44D5BR1TR1I421"	331	0	34140	1989	1657	11601	0	994	331	30162	0	64302	2983	6629	0	0	0	0	22870	10607	0	0	0	0	0	0	0	663	0	663	0	6298	0	0	0	331	6298	331	0	0	0	24196	0	0	0	0	0	12264	0	5966	0	0	0	0	0	0	331	0	0	0	0	0	1657	0	331	22870	994	0	3977	0	0	2320	0	0	0	0	0	663	4309	0	0	9612	663	994	0	42426	0	0	0	0	0	331	0	0	0	0	0	0	0	0	28174	0	0	663	994	0	42758	6629	71594	24196	3977	5635	2320	52038	4640	17567	5635	4972	0	0	0	0	0	0	0	0	0	0
"SB080717TAWCSCB32D10BR1TR1I426"	331	0	24196	2983	32151	42095	0	9281	331	331	0	65628	10275	70931	4309	994	0	0	994	331	0	0	1989	0	0	331	0	994	0	3977	3646	0	0	0	0	0	8949	2320	0	0	0	49387	1989	0	0	0	1657	9281	331	1326	0	0	0	0	0	0	663	331	0	0	331	5303	5635	1657	994	994	28837	0	5635	663	0	0	0	0	663	0	0	5635	331	1989	0	10938	0	331	0	22207	0	0	0	0	0	0	331	0	663	0	663	0	331	0	5635	0	0	0	0	0	44746	6629	98774	24528	65960	9944	6629	14253	0	0	994	0	0	0	0	663	0	0	0	0	0	0
"SB080717TAWCSCB33CD5BR1TR1I422"	0	0	14253	994	8618	61982	2983	0	3977	5303	0	77560	43421	1326	331	994	663	0	2320	4640	0	0	1326	1989	994	994	0	0	0	46404	2320	0	0	331	0	0	32151	1326	0	0	0	67948	0	0	0	0	0	41763	0	43089	0	0	0	0	0	331	0	0	0	331	331	1326	5966	0	1989	12595	18561	0	13258	0	0	331	0	0	331	0	0	663	1326	331	0	3646	0	0	0	65960	0	0	0	0	0	0	0	0	0	0	663	0	0	0	28837	0	0	0	0	0	13258	2983	76566	16241	3977	0	1989	1326	1657	16573	0	0	0	0	0	0	0	0	0	0	0	0
"SB080717TAWCSCB33CD24BR1TR1I427"	3977	0	5966	46404	297978	1326	1989	1989	0	5635	331	5303	331	43752	6629	331	0	331	5966	4972	0	0	331	0	0	1657	663	6629	0	0	0	2320	0	0	0	0	8949	0	0	663	0	6298	67617	0	0	0	331	331	22539	0	0	0	0	0	0	4640	2983	1989	0	11932	0	1326	35466	0	0	994	17236	0	663	1326	0	1657	0	0	0	0	0	2983	0	331	1326	8286	0	0	0	8949	0	0	0	0	331	0	0	0	994	0	331	0	0	0	4972	0	0	0	663	0	13921	6298	44746	7955	45409	3315	6629	23533	1326	1326	994	331	663	331	0	2983	0	0	0	0	0	0
"SB080717TAWCSCB42CD26BR1TR1I429"	95128	0	75240	3315	663	994	0	3977	0	41763	663	19224	0	1989	0	331	0	331	20550	0	0	0	0	0	0	994	1326	13258	0	0	0	20219	0	0	2320	10275	0	663	994	994	0	2652	0	0	663	0	331	994	0	663	0	0	2320	0	331	1657	0	0	0	0	0	663	0	994	0	4309	0	0	1657	0	0	331	0	0	331	0	331	0	2652	0	0	14584	331	1989	331	7623	0	0	0	0	663	0	0	331	331	663	0	0	0	0	994	0	0	0	4640	663	91813	29831	83527	31157	11932	37123	4972	28837	2652	4309	2652	5966	0	331	0	1657	0	1657	0	331	0	0
"SB080717TAWCSCB43CD27BR1TR1I430"	87836	0	90156	54027	21213	0	9281	4309	0	4640	2652	11601	0	130925	994	0	663	331	51707	1989	0	0	331	0	0	663	3315	6298	331	0	0	21545	0	0	2320	1989	0	0	0	0	0	1989	331	0	994	0	331	663	0	331	0	0	0	0	0	3646	0	1657	0	0	0	0	6298	994	0	2652	3315	0	331	994	0	663	0	0	0	0	663	8286	6298	0	1326	16904	1326	331	0	7623	0	0	0	0	2320	2320	0	663	0	0	0	994	0	0	3315	5303	0	0	0	2652	26516	19887	49387	11932	10275	23202	6298	51707	1657	331	994	1326	0	0	0	1326	0	4309	0	0	0	0
"SB080717TAWCSCB22D11BR1TR1I423"	0	0	3977	331	994	98774	0	2652	7623	0	0	108386	60988	4309	5635	331	0	0	331	0	0	0	663	2320	1657	0	0	0	0	128936	37786	0	0	0	0	0	4640	1657	0	0	0	165396	0	0	0	0	0	22207	0	3315	0	0	0	0	0	0	0	0	0	0	0	994	3315	1989	663	0	2320	0	3646	0	0	0	0	0	663	0	0	331	0	663	0	2320	0	0	0	15578	0	0	0	0	0	0	0	0	0	0	5303	0	0	0	3315	0	0	0	0	0	10938	1326	87173	8618	50050	0	3315	1326	0	331	0	0	663	0	0	0	0	0	0	0	0	0
"95_FiltCtrl_Surface_R1"	11601	0	45078	2320	994	1657	1326	1989	0	81869	0	27511	331	6298	0	0	0	331	14584	0	0	0	0	0	0	1989	0	994	0	0	0	12927	0	0	331	1657	1989	1326	0	663	0	6629	0	994	0	0	0	1326	0	1989	0	0	663	0	0	0	0	0	0	0	0	331	331	0	0	5966	331	0	1657	0	0	663	0	0	0	0	0	0	2652	0	0	12264	663	994	0	20550	0	0	0	0	0	0	0	0	0	2320	0	0	0	0	9944	0	0	0	663	0	45409	16241	76235	24528	4972	10275	3977	42758	8286	17567	1657	18561	0	0	0	0	0	0	0	0	3315	0
"SB082817TAWCSCB54D25BR1TR1I470"	53364	0	51707	3977	1989	7623	3315	2320	0	62976	331	18230	0	5966	0	0	0	0	16573	331	0	0	994	0	0	663	0	5635	0	0	0	13921	0	0	331	0	1657	331	0	6629	0	8949	0	0	0	0	0	663	0	331	0	0	663	0	0	0	0	0	0	0	0	994	663	994	994	4309	0	0	1326	0	0	0	1326	0	663	0	2320	0	331	331	0	14915	0	663	663	9612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9281	0	0	0	2320	0	62314	13590	55353	23202	6961	17899	9612	36460	3977	17236	4640	4972	0	0	0	331	0	0	0	0	0	0
"SB082817TAWCSCB53D25BR1TR1I468"	106397	0	89824	7623	331	2652	7955	1326	0	22870	2320	20219	0	5303	0	0	0	0	32151	663	0	0	1657	0	0	663	331	6629	0	0	0	30825	0	331	1326	0	0	0	0	6629	5303	4640	0	0	1326	0	0	0	0	0	0	0	2320	0	0	11269	0	0	0	0	0	0	0	3315	0	2320	994	0	663	0	0	994	3646	0	0	0	10607	0	2320	0	0	31820	331	663	1326	5966	0	0	0	0	0	5635	0	0	2652	0	0	663	0	0	2652	0	0	1657	331	0	54359	23202	75903	20882	6298	19224	2983	45741	2320	994	2320	1326	0	0	1657	2320	331	2320	0	1657	0	0
"SB082817TAWCSCB73D12BR1TR1I478"	126616	0	54359	1657	0	331	0	663	0	54359	2983	7955	0	1326	0	663	0	0	15247	0	0	0	331	0	0	331	994	17899	0	0	0	22539	0	0	5303	331	331	0	0	12264	17567	1657	0	0	6629	0	0	0	0	0	0	0	4972	0	331	994	0	0	0	0	0	331	0	3977	331	994	0	0	331	0	663	0	14915	0	1989	0	15578	0	994	0	0	19556	0	2652	3315	2652	0	0	0	331	0	0	0	0	331	331	0	994	0	1657	2983	0	331	0	331	0	60988	19556	33146	10938	12927	46072	5303	31157	1657	4972	0	4640	0	0	331	0	3315	1989	0	331	0	0
