	methanotrophy	acetoclastic_methanogenesis	methanogenesis_by_disproportionation_of_methyl_groups	methanogenesis_using_formate	methanogenesis_by_CO2_reduction_with_H2	methanogenesis_by_reduction_of_methyl_compounds_with_H2	hydrogenotrophic_methanogenesis	methanogenesis	methanol_oxidation	methylotrophy	aerobic_ammonia_oxidation	aerobic_nitrite_oxidation	nitrification	sulfate_respiration	sulfur_respiration	dark_sulfite_oxidation	sulfite_respiration	thiosulfate_respiration	respiration_of_sulfur_compounds	arsenate_detoxification	arsenate_respiration	dissimilatory_arsenate_reduction	arsenite_oxidation_detoxification	arsenite_oxidation_energy_yielding	dissimilatory_arsenite_oxidation	anammox	nitrate_denitrification	nitrite_denitrification	nitrous_oxide_denitrification	denitrification	chitinolysis	knallgas_bacteria	dark_hydrogen_oxidation	nitrogen_fixation	nitrate_ammonification	nitrite_ammonification	nitrite_respiration	cellulolysis	xylanolysis	dark_sulfide_oxidation	dark_sulfur_oxidation	dark_thiosulfate_oxidation	dark_oxidation_of_sulfur_compounds	manganese_oxidation	manganese_respiration	ligninolysis	fermentation	aerobic_chemoheterotrophy	invertebrate_parasites	human_pathogens_septicemia	human_pathogens_pneumonia	human_pathogens_nosocomia	human_pathogens_meningitis	human_pathogens_gastroenteritis	human_pathogens_diarrhea	human_pathogens_all	fish_parasites	human_gut	mammal_gut	animal_parasites_or_symbionts	plant_pathogen	oil_bioremediation	aromatic_hydrocarbon_degradation	aromatic_compound_degradation	aliphatic_non_methane_hydrocarbon_degradation	hydrocarbon_degradation	dark_iron_oxidation	iron_respiration	nitrate_respiration	nitrate_reduction	nitrogen_respiration	fumarate_respiration	intracellular_parasites	chlorate_reducers	predatory_or_exoparasitic	chloroplasts	cyanobacteria	anoxygenic_photoautotrophy_H2_oxidizing	anoxygenic_photoautotrophy_S_oxidizing	anoxygenic_photoautotrophy_Fe_oxidizing	anoxygenic_photoautotrophy	oxygenic_photoautotrophy	photoautotrophy	aerobic_anoxygenic_phototrophy	photoheterotrophy	phototrophy	plastic_degradation	ureolysis	reductive_acetogenesis	chemoheterotrophy	harmful_algae
SB041117TAWCSCB72D20BR1TR1I316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28226.196230062833	28226.196230062837	31416.143064282263	0.0	31416.143064282263	9014.016433059449	362.49395843402607	990.8168197196713	0.0	362.49395843402607	9376.510391493475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6718.221362977283	6718.221362977283	6718.221362977283	6718.221362977283	0.0	0.0	0.0	72.49879168680522	0.0	0.0	6718.221362977283	0.0	0.0	3914.934751087482	990.8168197196713	72.49879168680522	6573.223779603673	0.0	0.0	0.0	7636.53939101015	714838.0860318994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.8313194780087	0.0	0.0	0.0	604.1565973900434	0.0	0.0	531.6578057032382	531.6578057032382	289.9951667472209	821.6529724504591	0.0	0.0	11116.481391976798	13702.271628806186	11116.481391976798	0.0	4736.587723537941	0.0	700.8216529724504	167061.3823102948	20057.999033349442	0.0	5316.578057032383	0.0	5316.578057032382	20057.999033349442	25374.577090381827	0.0	0.0	25374.577090381827	0.0	1087.4818753020782	0.0	748284.1952634123	0.0
SB041117TAWCSCB63D10BR2TR1I313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39111.03035533802	39111.030355338014	14320.269825226844	56.78140295490421	14377.051228181746	6200.529202675539	261.1944535925594	1226.4783038259309	0.0	261.1944535925594	6461.723656268098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10095.733445381968	10095.733445381968	10095.733445381968	10095.733445381968	0.0	0.0	0.0	102.20652531882757	0.0	0.0	10095.733445381968	136.27536709177008	0.0	613.2391519129656	1226.4783038259309	102.20652531882757	2169.0495928773407	0.0	0.0	0.0	24574.99119888254	619405.6122738679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1555.8104409643754	0.0	0.0	704.0893966408122	704.0893966408122	56.78140295490421	760.8707995957164	0.0	0.0	10890.673086750627	15047.071783049616	10890.673086750627	0.0	5564.577489580612	0.0	567.8140295490422	286382.6839433549	7188.525614090873	0.0	2430.2440464699002	0.0	2430.2440464699	7188.525614090873	9618.769660560774	0.0	601.8828713219846	10220.652531882759	0.0	306.6195759564828	0.0	663797.3131040122	0.0
SB041117TAWCSCB73D12BR1TR1I308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47155.304971809324	47155.30497180933	24090.21014864172	0.0	24090.21014864172	622.3914476092846	0.0	73.22252324815113	0.0	0.0	622.3914476092846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2160.0644358204586	2160.0644358204586	2160.0644358204586	2160.0644358204586	0.0	0.0	0.0	0.0	0.0	0.0	2160.0644358204586	0.0	0.0	3514.6811159112544	73.22252324815113	0.0	3807.571208903859	0.0	0.0	0.0	4942.520319250201	683934.9783993557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	878.6702789778135	0.0	0.0	0.0	0.0	256.2788313685289	475.9464011129823	0.0	0.0	5674.745551731713	6699.860877205829	5674.745551731713	0.0	2892.28966830197	0.0	402.72387786483125	195321.08076444315	28117.448927290035	0.0	6699.860877205829	0.0	6699.860877205829	28117.448927290035	34817.30980449586	0.0	0.0	34817.30980449586	0.0	0.0	0.0	735080.9108881892	0.0
SB041117TAWCSCB71D20BR2TR1I315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35097.464902535095	35097.464902535095	14392.485607514394	0.0	14392.485607514394	4847.995152004848	0.0	2019.99798000202	0.0	0.0	4847.995152004848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9998.99000101	9998.99000101	9998.99000101	9998.99000101	0.0	0.0	0.0	353.4996465003535	0.0	0.0	9998.99000101	0.0	0.0	1211.998788001212	2019.99798000202	353.4996465003535	4393.495606504393	0.0	0.0	0.0	7271.992728007272	723916.776083224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	908.9990910009091	0.0	0.0	757.4992425007574	757.4992425007574	0.0	757.4992425007574	0.0	0.0	11210.988789011211	14998.485001514999	11210.988789011211	0.0	5756.994243005757	0.0	302.99969700030306	186950.81304918695	6615.493384506615	0.0	2474.4975255024747	0.0	2474.4975255024747	6615.493384506615	9089.99091000909	0.0	0.0	9089.99091000909	0.0	0.0	0.0	764215.7357842643	0.0
SB041117TAWCSCB73D12BR1TR1I317	0.0	0.0	0.0	189.0537858020607	189.0537858020607	0.0	189.0537858020607	189.0537858020607	28547.12165611116	28547.121656111165	17132.999338311747	94.52689290103035	17227.526231212778	4419.132243123168	0.0	1630.5889025427734	425.3710180546365	0.0	4419.132243123168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2363.1723225257583	2363.1723225257583	2363.1723225257583	2363.1723225257583	0.0	0.0	189.0537858020607	1228.8496077133943	0.0	0.0	2363.1723225257583	0.0	0.0	5553.4549579355335	1630.5889025427734	0.0	8436.525191416958	0.0	0.0	0.0	6545.987333396351	570422.5352112676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.15861612628792	0.0	0.0	0.0	1134.322714812364	0.0	0.0	449.0027412798941	1441.5351167407127	850.742036109273	1299.7447773891672	0.0	0.0	8389.261744966443	9027.318272048398	8389.261744966443	0.0	5175.347386331411	472.6344645051517	1441.535116740713	315365.3464410625	22733.717742697794	0.0	17700.160695717932	0.0	17700.160695717932	22733.717742697794	40433.87843841573	0.0	0.0	40433.87843841573	0.0	0.0	0.0	606697.230362038	0.0
SB041117TAWCSCB72D20BR1TR1I307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35956.19421409128	35956.19421409129	6646.831676900677	0.0	6646.831676900677	1709.1852883458885	0.0	1962.3979236563905	0.0	0.0	1709.1852883458885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7533.0759004874335	7533.0759004874335	7533.0759004874335	7533.0759004874335	0.0	0.0	0.0	0.0	0.0	0.0	7533.0759004874335	0.0	0.0	633.031588276255	1962.3979236563905	0.0	2595.4295119326453	0.0	0.0	0.0	12217.50965373172	780844.4641387606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2532.12635310502	0.0	0.0	0.0	0.0	0.0	2278.9137177945177	0.0	0.0	8166.107488763689	11647.781224283091	8166.107488763689	0.0	3101.8547825536493	0.0	0.0	123820.97866683546	26144.20459580933	0.0	2405.5200354497692	0.0	2405.5200354497692	26144.20459580933	28549.7246312591	0.0	443.1221117933785	28992.846743052476	0.0	0.0	0.0	825473.1911122365	0.0
SB041117TAWCSCB71D20BR1TR1I306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33645.56643004158	33645.56643004158	9030.957281471836	0.0	9030.957281471836	441.0467509556013	0.0	2037.2159448901587	0.0	0.0	441.0467509556013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12748.351325240475	12748.351325240475	12748.351325240475	12748.351325240475	0.0	0.0	0.0	252.02671483177215	0.0	0.0	12748.351325240475	105.01113117990508	0.0	126.01335741588608	2037.2159448901587	252.02671483177215	2814.2983156214564	0.0	0.0	0.0	7728.819254841013	797433.5279539631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	966.1024068551267	0.0	0.0	693.0734657873735	693.0734657873735	0.0	693.0734657873735	0.0	0.0	12874.364682656362	16024.698618053515	12874.364682656362	0.0	4683.496450623766	0.0	0.0	121644.89435880203	8484.89939933633	0.0	819.0868232032595	0.0	819.0868232032595	8484.89939933633	9303.98622253959	0.0	840.0890494392406	10144.07527197883	0.0	0.0	0.0	837925.8201369346	0.0
SB041117TAWCSCB31D13BR1TR1I289	22588.037225833606	654.7257166908291	233.83061310386756	0.0	1543.2820464855258	0.0	1543.282046485526	2478.6044989009965	86517.326848431	109105.36407426461	83617.82724594304	23383.061310386758	107000.8885563298	64022.821867838946	1262.6853107608847	46.766122620773515	4115.418790628069	888.5563297946967	66641.72473460226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3741.289809661881	3741.289809661881	3741.289809661881	3741.289809661881	5518.402469251274	0.0	4583.080016835805	5939.297572838236	0.0	0.0	3741.289809661881	374.1289809661881	0.0	3086.5640929710517	1636.814291727073	1590.0481691062994	11083.571061123323	3226.8624608333726	43071.598933732406	0.0	69728.2888275733	601833.2320067342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1028.8546976570174	0.0	0.0	0.0	2572.136744142543	0.0	0.0	1169.1530655193378	5050.74124304354	327.36285834541457	24084.553149698357	0.0	48870.59813870832	55043.72632465042	61263.62063321331	55043.72632465043	42697.469952766216	2899.499602487958	4302.483281111164	9119.393911050835	36711.40625730721	3460.69307393724	0.0	2338.3061310386756	0.0	3928.3543001449752	3460.69307393724	7389.047374082214	0.0	75667.58640041154	81466.58560538746	0.0	15479.586587476033	0.0	727774.4002244774	0.0
SB041117TAWCSCB54D25BR1TR1I300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19059.768131167224	19059.768131167224	450.23074325591864	112.55768581397966	562.7884290698983	412.71151465125877	0.0	3977.038232093948	0.0	0.0	412.71151465125877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3751.922860465989	3751.922860465989	3751.922860465989	3751.922860465989	0.0	0.0	0.0	0.0	0.0	0.0	3751.922860465989	0.0	0.0	0.0	3977.038232093948	0.0	4127.115146512588	0.0	0.0	0.0	637.8268862792181	817206.3182380971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4764.942032791806	0.0	0.0	0.0	0.0	0.0	225.11537162795932	0.0	0.0	3751.922860465989	3751.922860465989	3751.922860465989	0.0	4239.672832326568	0.0	0.0	143398.49172701009	4352.230518140547	0.0	525.2692004652384	0.0	525.2692004652384	4352.230518140547	4877.499718605785	0.0	3526.8074888380297	8404.307207443815	0.0	0.0	0.0	836903.9132555436	0.0
SB041117TAWCSCB53D5BR1TR1I284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28711.292008140368	28711.292008140368	1320.0594026731203	0.0	1320.0594026731203	330.0148506682801	0.0	770.0346515593201	0.0	0.0	330.0148506682801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9295.418293823222	9295.418293823222	9295.418293823222	9295.418293823222	0.0	0.0	0.0	0.0	0.0	0.0	9295.418293823222	0.0	0.0	0.0	770.0346515593201	0.0	1100.0495022276002	0.0	0.0	0.0	935.0420768934603	679005.5552499864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13420.603927176724	0.0	0.0	0.0	605.0272262251801	0.0	0.0	0.0	0.0	9295.418293823222	9625.433144491502	9295.418293823222	0.0	6765.304438699741	0.0	0.0	256476.541444365	3135.1410813486605	0.0	0.0	0.0	0.0	3135.1410813486605	3135.1410813486605	0.0	1375.0618777845002	4510.202959133161	0.0	0.0	0.0	707936.8571585722	0.0
SB041117TAWCSCB51D33BR1TR1I296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16717.74278769946	16717.742787699462	7862.200147944626	0.0	7862.200147944626	7291.556588819613	464.9688259537145	2303.7091831343128	507.238719222234	295.88925287963644	7756.5254147733285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7397.231321990912	7397.231321990912	7397.231321990912	7397.231321990912	0.0	0.0	0.0	338.15914614815597	0.0	0.0	7397.231321990912	126.8096798055585	0.0	1437.1763711296628	2303.7091831343128	359.2940927824157	11201.521716157666	0.0	0.0	0.0	8390.57381380112	542977.9139807671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7629.715734967769	0.0	0.0	0.0	2641.8683292824685	147.94462643981825	147.94462643981825	105.67473317129874	169.07957307407798	9151.431892634471	12807.777660361407	9151.431892634471	169.07957307407798	9954.55986473634	0.0	655.1833456620523	368825.9537144669	6086.864630666808	0.0	7545.175948430731	0.0	7545.17594843073	6086.864630666808	13632.040579097538	0.0	676.3182922963119	14308.358871393852	0.0	0.0	0.0	566395.434851527	0.0
SB041117TAWCSCB44D31BR1TR1I295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10226.12703442316	10226.127034423162	6793.413029910222	0.0	6793.413029910222	17259.589994718903	0.0	744.1547841951126	1488.3095683902254	72.01497911565606	17451.62993902732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5305.103461519997	5305.103461519997	5305.103461519997	5305.103461519997	0.0	0.0	432.08987469393634	408.0848816553843	0.0	0.0	5305.103461519997	312.06490950117626	0.0	1176.2446588890489	744.1547841951126	480.0998607710404	5665.178357098276	0.0	0.0	0.0	9121.897354649767	411517.5956598973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8689.80747995583	0.0	0.0	240.04993038552018	2256.46934562389	816.1697633107685	1056.2196936962887	0.0	0.0	6601.373085601806	11066.301790772482	6601.373085601806	0.0	10994.286811656824	240.04993038552018	2064.4294013154736	499207.8352297278	6793.413029910222	0.0	11762.446588890489	0.0	11762.44658889049	6793.413029910222	18555.85961880071	0.0	1056.219693696289	19612.079312497	0.0	648.1348120409045	0.0	427985.020884344	0.0
SB041117TAWCSCB43CD27BR1TR1I294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14758.53289840083	14758.53289840083	2884.079879067547	179.01185456281328	3063.09173363036	13425.889092210997	258.5726788129525	2545.9463760044555	815.4984485639271	258.5726788129525	14002.705068024505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7140.583976449996	7140.583976449996	7140.583976449996	7140.583976449996	0.0	0.0	258.5726788129525	497.2551515633702	0.0	0.0	7140.583976449996	616.596387938579	0.0	0.0	2545.946376004455	497.2551515633702	8135.094279576737	0.0	0.0	0.0	10104.224679767682	418350.7041132946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18398.4406078447	0.0	0.0	0.0	974.6200970642055	179.01185456281328	179.01185456281328	0.0	0.0	7617.948921950831	12888.853528522555	7617.948921950831	0.0	11257.856631394701	0.0	1233.192775877158	495524.7036359296	1989.0206062534808	0.0	2963.6407033176865	0.0	2963.6407033176865	1989.0206062534808	4952.661309571167	0.0	576.8159758135095	5529.477285384677	0.0	795.6082425013923	0.0	438559.15347282996	0.0
SB041117TAWCSCB42CD26BR1TR1I293	2512.1555915721233	0.0	0.0	0.0	162.07455429497568	0.0	162.07455429497568	162.07455429497568	46029.1734197731	48541.32901134522	10696.920583468394	1539.7082658022691	12236.628849270664	51377.63371150729	0.0	3727.7147487844413	2836.3047001620744	0.0	51377.6337115073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11588.330632090761	11588.330632090761	11588.330632090761	11588.330632090761	0.0	0.0	1134.52188006483	567.260940032415	0.0	0.0	11588.330632090761	972.4473257698542	0.0	0.0	3727.7147487844413	567.260940032415	11021.069692058349	0.0	891.4100486223663	0.0	11102.106969205835	610534.8460291733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15883.306320907615	0.0	0.0	0.0	3889.7893030794166	0.0	2512.1555915721233	0.0	891.4100486223663	12479.740680713126	16612.64181523501	12479.740680713126	891.4100486223663	10940.032414910858	0.0	7050.243111831442	204132.90113452188	3889.789303079416	0.0	5834.683954619125	0.0	5834.683954619124	3889.789303079416	9724.47325769854	0.0	3970.8265802269043	13695.299837925446	0.0	0.0	0.0	670907.6175040519	0.0
SB041117TAWCSCB33CD24BR1TR1I291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12687.052700065062	12687.052700065062	1138.5816525699415	243.9817826935589	1382.5634352635004	4554.326610279765	0.0	9840.598568640207	0.0	0.0	4554.326610279766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9108.653220559532	9108.653220559532	9108.653220559532	9108.653220559532	0.0	0.0	284.6454131424854	243.9817826935589	0.0	0.0	9108.653220559532	203.3181522446324	0.0	0.0	9840.598568640207	243.9817826935589	15248.861418347427	0.0	0.0	0.0	7970.071567989589	569209.4990240729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40907.61223162004	0.0	0.0	0.0	569.2908262849708	0.0	0.0	0.0	0.0	9108.653220559532	12402.407286922578	9108.653220559532	0.0	17932.661027976577	0.0	243.9817826935589	329782.04294079373	2195.83604424203	0.0	243.9817826935589	0.0	243.9817826935589	2195.83604424203	2439.817826935589	0.0	772.6089785296031	3212.426805465192	0.0	487.9635653871178	0.0	586654.1964866624	0.0
SB041117TAWCSCB33CD5BR1TR1I286	3267.152550892184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161598.39155566724	164865.54410655945	1256.5971349585323	0.0	1256.5971349585323	4021.110831867303	0.0	0.0	0.0	0.0	4021.110831867303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6031.666247800955	0.0	9550.138225684845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8293.541090726314	403116.36089469714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3267.152550892184	0.0	0.0	0.0	2513.1942699170645	0.0	0.0	6534.305101784368	0.0	1507.9165619502387	357627.5446091983	17341.040462427747	0.0	0.0	0.0	0.0	17341.040462427747	17341.040462427747	0.0	45488.81628549887	62829.85674792661	0.0	0.0	0.0	571249.0575521487	0.0
SB041117TAWCSCB32D10BR2TR1I290	10701.630049610205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62934.089298369945	73635.71934798015	27002.126151665485	6732.81360737066	33734.93975903615	44011.339475549255	0.0	141.74344436569808	1630.049610205528	0.0	45074.415308291995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2126.1516654854713	2126.1516654854713	2126.1516654854713	2126.1516654854713	1771.793054571226	0.0	3897.9447200566974	2480.5102763997165	0.0	0.0	2126.1516654854713	0.0	0.0	708.7172218284904	141.74344436569808	0.0	5882.352941176471	0.0	11693.834160170092	0.0	21970.233876683204	379518.07228915667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	779.5889440113394	0.0	0.0	0.0	6024.096385542169	0.0	10701.630049610205	0.0	11693.834160170092	14599.574769666904	19914.95393338058	14599.574769666902	11693.834160170092	3756.201275691	0.0	3968.8164422395466	437632.88447909284	2622.253720765415	0.0	1133.9475549255847	0.0	2763.9971651311125	2622.253720765415	5386.2508858965275	0.0	27002.126151665485	30758.327427356486	0.0	1842.6647767540753	0.0	456343.019135365	0.0
SB041117TAWCSCB22D11BR2TR1I288	22834.645669291338	0.0	0.0	0.0	629.9212598425197	0.0	629.9212598425197	629.9212598425197	52125.984251968504	74960.62992125984	75433.07086614174	10708.661417322834	86141.73228346457	33543.30708661417	0.0	0.0	2992.1259842519685	0.0	33543.30708661417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2362.2047244094488	2362.2047244094488	2362.2047244094488	2362.2047244094488	14488.188976377953	0.0	0.0	23937.007874015748	0.0	0.0	2362.2047244094488	0.0	0.0	0.0	2362.2047244094488	2362.2047244094488	2992.1259842519685	2992.1259842519685	62834.645669291334	0.0	96220.4724409449	660000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2677.1653543307084	0.0	0.0	0.0	2677.1653543307084	0.0	0.0	0.0	24094.48818897638	1259.8425196850394	24094.48818897638	0.0	69291.33858267717	67716.53543307087	69291.33858267716	67716.53543307087	62834.645669291334	1259.8425196850394	2519.685039370079	5669.291338582678	34488.188976377955	2834.6456692913384	0.0	1259.8425196850394	0.0	1259.8425196850394	2834.6456692913384	4094.488188976378	0.0	126456.69291338582	130551.18110236221	0.0	31338.582677165352	0.0	754645.6692913385	0.0
SB041117TAWCSCB54D25BR2TR1I310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23269.50065643533	23269.500656435328	13581.420616596497	0.0	13581.420616596495	8239.39517406854	497.9854226085382	316.8998143872516	0.0	497.9854226085382	8737.38059667708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9461.723029562227	9461.723029562227	9461.723029562227	9461.723029562227	0.0	0.0	0.0	316.8998143872516	0.0	0.0	9461.723029562227	316.8998143872516	0.0	3757.5263705916973	316.8998143872516	316.8998143872516	6745.438906242926	0.0	0.0	0.0	12675.992575490063	694870.7501471321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271.62841233192995	0.0	0.0	0.0	3666.983566481054	0.0	0.0	0.0	0.0	588.5282267191815	588.5282267191815	0.0	0.0	14169.948843315677	18108.56082212866	14169.948843315677	0.0	6066.3678754131015	0.0	1629.7704739915796	211372.17619629682	7333.967132962108	0.0	10004.979854226085	0.0	10004.979854226085	7333.967132962108	17338.946987188196	0.0	0.0	17338.946987188196	0.0	633.7996287745032	0.0	723074.8336275974	0.0
SB050817TAWCSCB71D20BR2TR1I349	0.0	0.0	95.99385639319084	0.0	0.0	0.0	0.0	95.99385639319084	117336.49046461027	117336.49046461027	24510.431332394728	0.0	24510.431332394728	14655.062076027134	0.0	0.0	159.98976065531807	0.0	14815.051836682453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1823.883271470626	1823.883271470626	1823.883271470626	1823.883271470626	0.0	0.0	255.9836170485089	767.9508511455267	0.0	0.0	1823.883271470626	0.0	0.0	223.98566491744526	0.0	767.9508511455267	3807.7563035965695	0.0	0.0	0.0	4575.7071547420965	627031.8699603226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1087.9303724561628	0.0	0.0	4031.741968514015	4031.741968514015	28702.163061564057	32733.905030078073	0.0	0.0	3071.803404582107	4255.72763343146	3071.803404582107	0.0	6495.584282605914	0.0	1215.9221809804174	153462.1784205811	40733.39306284398	0.0	2943.8115960578525	0.0	2943.811596057852	40733.39306284398	43677.20465890183	0.0	0.0	43677.20465890183	0.0	0.0	0.0	750511.9672340971	0.0
SB050817TAWCSCB61D11BR1TR1I336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105654.3172990738	105654.3172990738	26432.252763668956	0.0	26432.252763668956	793.6211532715865	0.0	0.0	0.0	0.0	793.6211532715865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3426.576038243203	3426.576038243203	3426.576038243203	3426.576038243203	0.0	0.0	93.36719450253959	74.69375560203167	0.0	0.0	3426.576038243203	93.36719450253959	0.0	112.04063340304751	0.0	74.69375560203167	214.74454735584106	0.0	0.0	0.0	2110.0985957573944	625560.2031670152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326.7851807588886	0.0	0.0	0.0	4108.156558111742	0.0	0.0	9588.810875410816	9588.810875410816	20979.608604720645	30568.41948013146	0.0	56.020316701523754	3856.0651329548855	4873.767553032567	3856.0651329548855	0.0	3622.6471466985363	0.0	10083.657006274276	128566.62682999703	81201.44905885868	0.0	1073.7227367792052	0.0	1073.7227367792052	81201.44905885868	82275.1717956379	0.0	0.0	82275.1717956379	0.0	0.0	0.0	740896.6985360024	0.0
SB050817TAWCSCB61D11BR1TR1I345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97492.89222021194	97492.89222021194	31636.081674851383	0.0	31636.081674851383	10803.825277849573	0.0	0.0	0.0	0.0	10803.825277849573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2532.954251744637	2532.954251744637	2532.954251744637	2532.954251744637	0.0	0.0	0.0	0.0	0.0	0.0	2532.954251744637	0.0	0.0	0.0	0.0	0.0	2171.103644352546	0.0	0.0	0.0	35616.43835616439	640475.5750840011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.07883173946757	0.0	0.0	0.0	1602.4812613078316	0.0	0.0	5169.294391315585	5169.294391315585	14680.796071336263	19850.090462651846	0.0	0.0	2998.19074696304	4032.0496252261564	2998.19074696304	0.0	2946.4978030498837	0.0	11062.289997415352	141070.04393900232	51692.943913155854	0.0	1499.0953734815198	0.0	1499.0953734815198	51692.943913155854	53192.03928663737	0.0	0.0	53192.03928663737	0.0	0.0	0.0	743292.840527268	0.0
SB050817TAWCSCB62D9BR1TR1I337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110290.52137337378	110290.52137337378	26875.672503179107	0.0	26875.672503179107	929.2771202191136	0.0	0.0	0.0	0.0	929.2771202191136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2543.2847500733637	2543.2847500733637	2543.2847500733637	2543.2847500733637	0.0	0.0	0.0	0.0	0.0	0.0	2543.2847500733637	0.0	0.0	0.0	0.0	0.0	48.90932211679546	0.0	0.0	0.0	8143.402132446445	569280.0547784407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	342.3652548175682	0.0	0.0	0.0	2396.556783722978	0.0	0.0	6456.0305194170005	6456.0305194170005	16482.44155336007	22938.47207277707	0.0	146.7279663503864	3032.3779712413184	3986.1097525188297	3032.3779712413184	0.0	2763.3766995989436	0.0	20541.915289054094	126357.23368874106	131321.52988359582	0.0	538.00254328475	0.0	538.00254328475	131321.52988359582	131859.53242688056	0.0	0.0	131859.53242688056	0.0	0.0	0.0	686026.6066712316	0.0
